MIA,vs N.Y. Mets/Mar 30,vs N.Y. Mets/Mar 31,vs N.Y. Mets/Apr 1,vs N.Y. Mets/Apr 2,vs Minnesota/Apr 3,vs Minnesota/Apr 4,vs Minnesota/Apr 5,at N.Y. Mets/Apr 6,,at N.Y. Mets/Apr 8,at N.Y. Mets/Apr 9,at Philadelphia/Apr 10,at Philadelphia/Apr 11,at Philadelphia/Apr 12,,vs Arizona/Apr 14,vs Arizona/Apr 15,vs Arizona/Apr 16,vs San Francisco/Apr 17,vs San Francisco/Apr 18,vs San Francisco/Apr 19,,at Cleveland/Apr 21,at Cleveland/Apr 22,at Cleveland/Apr 23,at Atlanta/Apr 24,at Atlanta/Apr 25,at Atlanta/Apr 26,at Atlanta/Apr 27,vs Chi. Cubs/Apr 28,vs Chi. Cubs/Apr 29,vs Chi. Cubs/Apr 30,,vs Atlanta/May 2,vs Atlanta/May 3,vs Atlanta/May 4,at Chi. Cubs/May 5,at Chi. Cubs/May 6,at Chi. Cubs/May 7,at Arizona/May 8,at Arizona/May 9,at Arizona/May 10,,vs Cincinnati/May 12,vs Cincinnati/May 13,vs Cincinnati/May 14,,vs Washington/May 16,vs Washington/May 17,vs Washington/May 18,at San Francisco/May 19,at San Francisco/May 20,at San Francisco/May 21,at Colorado/May 22,at Colorado/May 23,at Colorado/May 24,at Colorado/May 25,at L.A. Angels/May 26,at L.A. Angels/May 27,at L.A. Angels/May 28,,vs San Diego/May 30,vs San Diego/May 31,vs San Diego/Jun 1,vs Oakland/Jun 2,vs Oakland/Jun 3,vs Oakland/Jun 4,vs Kansas City/Jun 5,vs Kansas City/Jun 6,vs Kansas City/Jun 7,,at Chi. White Sox/Jun 9,at Chi. White Sox/Jun 10,at Chi. White Sox/Jun 11,at Seattle/Jun 12,at Seattle/Jun 13,at Seattle/Jun 14,,at Washington/Jun 16,at Washington/Jun 17,at Washington/Jun 18,vs Toronto/Jun 19,vs Toronto/Jun 20,vs Toronto/Jun 21,vs Pittsburgh/Jun 22,vs Pittsburgh/Jun 23,vs Pittsburgh/Jun 24,vs Pittsburgh/Jun 25,,at Boston/Jun 27,at Boston/Jun 28,at Boston/Jun 29,at Atlanta/Jun 30,at Atlanta/Jul 1,at Atlanta/Jul 2,vs St. Louis/Jul 3,vs St. Louis/Jul 4,vs St. Louis/Jul 5,vs St. Louis/Jul 6,vs Philadelphia/Jul 7,vs Philadelphia/Jul 8,vs Philadelphia/Jul 9,at Baltimore/Jul 14,at Baltimore/Jul 15,at Baltimore/Jul 16,at St. Louis/Jul 17,at St. Louis/Jul 18,at St. Louis/Jul 19,,vs Colorado/Jul 21,vs Colorado/Jul 22,vs Colorado/Jul 23,,at Tampa Bay/Jul 25,at Tampa Bay/Jul 26,,vs Detroit/Jul 28,vs Detroit/Jul 29,vs Detroit/Jul 30,vs Philadelphia/Jul 31,vs Philadelphia/Aug 1,vs Philadelphia/Aug 2,vs Philadelphia/Aug 3,at Texas/Aug 4,at Texas/Aug 5,at Texas/Aug 6,at Cincinnati/Aug 7,at Cincinnati/Aug 8,at Cincinnati/Aug 9,,vs N.Y. Yankees/Aug 11,vs N.Y. Yankees/Aug 12,vs N.Y. Yankees/Aug 13,vs Houston/Aug 14,vs Houston/Aug 15,vs Houston/Aug 16,,at L.A. Dodgers/Aug 18,at L.A. Dodgers/Aug 19,at L.A. Dodgers/Aug 20,at San Diego/Aug 21,at San Diego/Aug 22,at San Diego/Aug 23,vs Washington/Aug 25,vs Washington/Aug 26,vs Washington/Aug 27,vs Tampa Bay/Aug 29,vs Tampa Bay/Aug 30,at Washington/Aug 31,at Washington/Sep 1,at Washington/Sep 2,at Washington/Sep 3,vs L.A. Dodgers/Sep 5,vs L.A. Dodgers/Sep 6,vs L.A. Dodgers/Sep 7,at Philadelphia/Sep 8,at Philadelphia/Sep 9,at Philadelphia/Sep 10,at Milwaukee/Sep 11,at Milwaukee/Sep 12,at Milwaukee/Sep 13,at Milwaukee/Sep 14,vs Atlanta/Sep 15,vs Atlanta/Sep 16,vs Atlanta/Sep 17,vs N.Y. Mets/Sep 18,vs N.Y. Mets/Sep 19,vs N.Y. Mets/Sep 20,vs Milwaukee/Sep 22,vs Milwaukee/Sep 23,vs Milwaukee/Sep 24,at N.Y. Mets/Sep 26,at N.Y. Mets/Sep 27,at N.Y. Mets/Sep 28,at Pittsburgh/Sep 29,at Pittsburgh/Sep 30,at Pittsburgh/Oct 1,,
MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL,at Chi. Cubs/Mar 30,,at Chi. Cubs/Apr 1,at Chi. Cubs/Apr 2,vs N.Y. Mets/Apr 3,vs N.Y. Mets/Apr 4,vs N.Y. Mets/Apr 5,,vs St. Louis/Apr 7,vs St. Louis/Apr 8,vs St. Louis/Apr 9,at Arizona/Apr 10,at Arizona/Apr 11,at Arizona/Apr 12,at San Diego/Apr 13,at San Diego/Apr 14,at San Diego/Apr 15,at San Diego/Apr 16,at Seattle/Apr 17,at Seattle/Apr 18,at Seattle/Apr 19,,vs Boston/Apr 21,vs Boston/Apr 22,vs Boston/Apr 23,vs Detroit/Apr 24,vs Detroit/Apr 25,vs Detroit/Apr 26,,vs L.A. Angels/Apr 28,vs L.A. Angels/Apr 29,vs L.A. Angels/Apr 30,,at Colorado/May 2,at Colorado/May 3,at Colorado/May 4,at San Francisco/May 5,at San Francisco/May 6,at San Francisco/May 7,vs L.A. Dodgers/May 8,vs L.A. Dodgers/May 9,vs L.A. Dodgers/May 10,,vs Kansas City/May 12,vs Kansas City/May 13,vs Kansas City/May 14,at St. Louis/May 15,at St. Louis/May 16,at St. Louis/May 17,,at Tampa Bay/May 19,at Tampa Bay/May 20,at Tampa Bay/May 21,vs Houston/May 22,vs Houston/May 23,vs Houston/May 24,vs San Francisco/May 25,vs San Francisco/May 26,vs San Francisco/May 27,vs San Francisco/May 28,at Toronto/May 30,,at Toronto/May 31,at Toronto/Jun 1,at Cincinnati/Jun 2,at Cincinnati/Jun 3,at Cincinnati/Jun 4,at Cincinnati/Jun 5,vs Baltimore/Jun 6,vs Baltimore/Jun 7,vs Baltimore/Jun 8,vs Oakland/Jun 9,vs Oakland/Jun 10,vs Oakland/Jun 11,,at Minnesota/Jun 13,at Minnesota/Jun 14,,vs Pittsburgh/Jun 16,vs Pittsburgh/Jun 17,vs Pittsburgh/Jun 18,vs Arizona/Jun 19,vs Arizona/Jun 20,vs Arizona/Jun 21,,at Cleveland/Jun 23,at Cleveland/Jun 24,at Cleveland/Jun 25,at N.Y. Mets/Jun 26,at N.Y. Mets/Jun 27,at N.Y. Mets/Jun 28,at N.Y. Mets/Jun 29,at Pittsburgh/Jun 30,at Pittsburgh/Jul 1,at Pittsburgh/Jul 2,vs Chi. Cubs/Jul 3,vs Chi. Cubs/Jul 4,vs Chi. Cubs/Jul 5,vs Chi. Cubs/Jul 6,vs Cincinnati/Jul 7,vs Cincinnati/Jul 8,vs Cincinnati/Jul 9,at Cincinnati/Jul 14,at Cincinnati/Jul 15,at Cincinnati/Jul 16,,at Philadelphia/Jul 18,at Philadelphia/Jul 19,at Philadelphia/Jul 20,vs Atlanta/Jul 21,vs Atlanta/Jul 22,vs Atlanta/Jul 23,vs Cincinnati/Jul 24,vs Cincinnati/Jul 25,vs Cincinnati/Jul 26,,at Atlanta/Jul 28,at Atlanta/Jul 29,at Atlanta/Jul 30,at Washington/Jul 31,at Washington/Aug 1,at Washington/Aug 2,vs Pittsburgh/Aug 3,vs Pittsburgh/Aug 4,vs Pittsburgh/Aug 5,vs Pittsburgh/Aug 6,vs Colorado/Aug 7,vs Colorado/Aug 8,vs Colorado/Aug 9,,at Chi. White Sox/Aug 11,at Chi. White Sox/Aug 12,at Chi. White Sox/Aug 13,,at L.A. Dodgers/Aug 15,at L.A. Dodgers/Aug 16,at L.A. Dodgers/Aug 17,at Texas/Aug 18,at Texas/Aug 19,at Texas/Aug 20,vs Minnesota/Aug 22,vs Minnesota/Aug 23,vs San Diego/Aug 25,vs San Diego/Aug 26,vs San Diego/Aug 27,at Chi. Cubs/Aug 28,at Chi. Cubs/Aug 29,at Chi. Cubs/Aug 30,vs Philadelphia/Sep 1,vs Philadelphia/Sep 2,vs Philadelphia/Sep 3,at Pittsburgh/Sep 4,at Pittsburgh/Sep 5,at Pittsburgh/Sep 6,at N.Y. Yankees/Sep 8,at N.Y. Yankees/Sep 9,at N.Y. Yankees/Sep 10,vs Miami/Sep 11,vs Miami/Sep 12,vs Miami/Sep 13,vs Miami/Sep 14,vs Washington/Sep 15,vs Washington/Sep 16,vs Washington/Sep 17,at St. Louis/Sep 18,at St. Louis/Sep 19,at St. Louis/Sep 20,at St. Louis/Sep 21,at Miami/Sep 22,at Miami/Sep 23,at Miami/Sep 24,vs St. Louis/Sep 26,vs St. Louis/Sep 27,vs St. Louis/Sep 28,vs Chi. Cubs/Sep 29,vs Chi. Cubs/Sep 30,vs Chi. Cubs/Oct 1,,
MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN,at Kansas City/Mar 30,,at Kansas City/Apr 1,at Kansas City/Apr 2,at Miami/Apr 3,at Miami/Apr 4,at Miami/Apr 5,vs Houston/Apr 6,,vs Houston/Apr 8,vs Houston/Apr 9,vs Chi. White Sox/Apr 10,vs Chi. White Sox/Apr 11,vs Chi. White Sox/Apr 12,at N.Y. Yankees/Apr 13,at N.Y. Yankees/Apr 14,at N.Y. Yankees/Apr 15,at N.Y. Yankees/Apr 16,,at Boston/Apr 18,at Boston/Apr 19,at Boston/Apr 20,vs Washington/Apr 21,vs Washington/Apr 22,vs Washington/Apr 23,vs N.Y. Yankees/Apr 24,vs N.Y. Yankees/Apr 25,vs N.Y. Yankees/Apr 26,vs Kansas City/Apr 27,vs Kansas City/Apr 28,vs Kansas City/Apr 29,vs Kansas City/Apr 30,,at Chi. White Sox/May 2,at Chi. White Sox/May 3,at Chi. White Sox/May 4,at Cleveland/May 5,at Cleveland/May 6,at Cleveland/May 7,,vs San Diego/May 9,vs San Diego/May 10,vs San Diego/May 11,vs Chi. Cubs/May 12,vs Chi. Cubs/May 13,vs Chi. Cubs/May 14,at L.A. Dodgers/May 15,at L.A. Dodgers/May 16,at L.A. Dodgers/May 17,,at L.A. Angels/May 19,at L.A. Angels/May 20,at L.A. Angels/May 21,vs San Francisco/May 22,vs San Francisco/May 23,vs San Francisco/May 24,,vs Toronto/May 26,vs Toronto/May 27,vs Toronto/May 28,at Houston/May 29,at Houston/May 30,at Houston/May 31,vs Cleveland/Jun 1,vs Cleveland/Jun 2,vs Cleveland/Jun 3,vs Cleveland/Jun 4,,at Tampa Bay/Jun 6,at Tampa Bay/Jun 7,at Tampa Bay/Jun 8,at Toronto/Jun 9,at Toronto/Jun 10,at Toronto/Jun 11,,vs Milwaukee/Jun 13,vs Milwaukee/Jun 14,vs Detroit/Jun 15,vs Detroit/Jun 16,vs Detroit/Jun 17,vs Detroit/Jun 18,vs Boston/Jun 19,vs Boston/Jun 20,vs Boston/Jun 21,vs Boston/Jun 22,at Detroit/Jun 23,at Detroit/Jun 24,at Detroit/Jun 25,at Atlanta/Jun 26,at Atlanta/Jun 27,at Atlanta/Jun 28,,at Baltimore/Jun 30,at Baltimore/Jul 1,at Baltimore/Jul 2,vs Kansas City/Jul 3,vs Kansas City/Jul 4,vs Kansas City/Jul 5,,vs Baltimore/Jul 7,vs Baltimore/Jul 8,vs Baltimore/Jul 9,at Oakland/Jul 14,at Oakland/Jul 15,at Oakland/Jul 16,at Seattle/Jul 17,at Seattle/Jul 18,at Seattle/Jul 19,at Seattle/Jul 20,vs Chi. White Sox/Jul 21,vs Chi. White Sox/Jul 22,vs Chi. White Sox/Jul 23,vs Seattle/Jul 24,vs Seattle/Jul 25,vs Seattle/Jul 26,,at Kansas City/Jul 28,at Kansas City/Jul 29,at Kansas City/Jul 30,,at St. Louis/Aug 1,at St. Louis/Aug 2,at St. Louis/Aug 3,vs Arizona/Aug 4,vs Arizona/Aug 5,vs Arizona/Aug 6,at Detroit/Aug 7,at Detroit/Aug 8,at Detroit/Aug 9,at Detroit/Aug 10,at Philadelphia/Aug 11,at Philadelphia/Aug 12,at Philadelphia/Aug 13,,vs Detroit/Aug 15,vs Detroit/Aug 16,,vs Pittsburgh/Aug 18,vs Pittsburgh/Aug 19,vs Pittsburgh/Aug 20,at Milwaukee/Aug 22,at Milwaukee/Aug 23,vs Texas/Aug 24,vs Texas/Aug 25,vs Texas/Aug 26,vs Texas/Aug 27,vs Cleveland/Aug 28,vs Cleveland/Aug 29,vs Cleveland/Aug 30,at Texas/Sep 1,at Texas/Sep 2,at Texas/Sep 3,at Cleveland/Sep 4,at Cleveland/Sep 5,at Cleveland/Sep 6,vs N.Y. Mets/Sep 8,vs N.Y. Mets/Sep 9,vs N.Y. Mets/Sep 10,vs Tampa Bay/Sep 11,vs Tampa Bay/Sep 12,vs Tampa Bay/Sep 13,at Chi. White Sox/Sep 14,at Chi. White Sox/Sep 15,at Chi. White Sox/Sep 16,at Chi. White Sox/Sep 17,at Cincinnati/Sep 18,at Cincinnati/Sep 19,at Cincinnati/Sep 20,vs L.A. Angels/Sep 22,vs L.A. Angels/Sep 23,vs L.A. Angels/Sep 24,vs Oakland/Sep 26,vs Oakland/Sep 27,vs Oakland/Sep 28,at Colorado/Sep 29,at Colorado/Sep 30,at Colorado/Oct 1,,
NYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYM,at Miami/Mar 30,at Miami/Mar 31,at Miami/Apr 1,at Miami/Apr 2,at Milwaukee/Apr 3,at Milwaukee/Apr 4,at Milwaukee/Apr 5,vs Miami/Apr 6,,vs Miami/Apr 8,vs Miami/Apr 9,vs San Diego/Apr 10,vs San Diego/Apr 11,vs San Diego/Apr 12,,at Oakland/Apr 14,at Oakland/Apr 15,at Oakland/Apr 16,at L.A. Dodgers/Apr 17,at L.A. Dodgers/Apr 18,at L.A. Dodgers/Apr 19,at San Francisco/Apr 20,at San Francisco/Apr 21,at San Francisco/Apr 22,at San Francisco/Apr 23,,vs Washington/Apr 25,vs Washington/Apr 26,vs Washington/Apr 27,vs Atlanta/Apr 28,vs Atlanta/Apr 29,vs Atlanta/Apr 30,vs Atlanta/May 1,at Detroit/May 2,at Detroit/May 3,at Detroit/May 4,vs Colorado/May 5,vs Colorado/May 6,vs Colorado/May 7,,at Cincinnati/May 9,at Cincinnati/May 10,at Cincinnati/May 11,at Washington/May 12,at Washington/May 13,at Washington/May 14,at Washington/May 15,vs Tampa Bay/May 16,vs Tampa Bay/May 17,vs Tampa Bay/May 18,vs Cleveland/May 19,vs Cleveland/May 20,vs Cleveland/May 21,,at Chi. Cubs/May 23,at Chi. Cubs/May 24,at Chi. Cubs/May 25,at Colorado/May 26,at Colorado/May 27,at Colorado/May 28,,vs Philadelphia/May 30,vs Philadelphia/May 31,vs Philadelphia/Jun 1,vs Toronto/Jun 2,vs Toronto/Jun 3,vs Toronto/Jun 4,,at Atlanta/Jun 6,at Atlanta/Jun 7,at Atlanta/Jun 8,at Pittsburgh/Jun 9,at Pittsburgh/Jun 10,at Pittsburgh/Jun 11,,vs N.Y. Yankees/Jun 13,vs N.Y. Yankees/Jun 14,,vs St. Louis/Jun 16,vs St. Louis/Jun 17,vs St. Louis/Jun 18,at Houston/Jun 19,at Houston/Jun 20,at Houston/Jun 21,,at Philadelphia/Jun 23,at Philadelphia/Jun 24,at Philadelphia/Jun 25,vs Milwaukee/Jun 26,vs Milwaukee/Jun 27,vs Milwaukee/Jun 28,vs Milwaukee/Jun 29,vs San Francisco/Jun 30,vs San Francisco/Jul 1,vs San Francisco/Jul 2,,at Arizona/Jul 4,at Arizona/Jul 5,at Arizona/Jul 6,at San Diego/Jul 7,at San Diego/Jul 8,at San Diego/Jul 9,vs L.A. Dodgers/Jul 14,vs L.A. Dodgers/Jul 15,vs L.A. Dodgers/Jul 16,,vs Chi. White Sox/Jul 18,vs Chi. White Sox/Jul 19,vs Chi. White Sox/Jul 20,at Boston/Jul 21,at Boston/Jul 22,at Boston/Jul 23,,at N.Y. Yankees/Jul 25,at N.Y. Yankees/Jul 26,vs Washington/Jul 27,vs Washington/Jul 28,vs Washington/Jul 29,vs Washington/Jul 30,,at Kansas City/Aug 1,at Kansas City/Aug 2,at Kansas City/Aug 3,at Baltimore/Aug 4,at Baltimore/Aug 5,at Baltimore/Aug 6,vs Chi. Cubs/Aug 7,vs Chi. Cubs/Aug 8,vs Chi. Cubs/Aug 9,,vs Atlanta/Aug 11,vs Atlanta/Aug 12,vs Atlanta/Aug 13,vs Pittsburgh/Aug 14,vs Pittsburgh/Aug 15,vs Pittsburgh/Aug 16,at St. Louis/Aug 17,at St. Louis/Aug 18,at St. Louis/Aug 19,at St. Louis/Aug 20,at Atlanta/Aug 21,at Atlanta/Aug 22,at Atlanta/Aug 23,vs L.A. Angels/Aug 25,vs L.A. Angels/Aug 26,vs L.A. Angels/Aug 27,vs Texas/Aug 28,vs Texas/Aug 29,vs Texas/Aug 30,vs Seattle/Sep 1,vs Seattle/Sep 2,vs Seattle/Sep 3,at Washington/Sep 5,at Washington/Sep 6,at Minnesota/Sep 8,at Minnesota/Sep 9,at Minnesota/Sep 10,vs Arizona/Sep 11,vs Arizona/Sep 12,vs Arizona/Sep 13,vs Arizona/Sep 14,vs Cincinnati/Sep 15,vs Cincinnati/Sep 16,vs Cincinnati/Sep 17,at Miami/Sep 18,at Miami/Sep 19,at Miami/Sep 20,at Philadelphia/Sep 21,at Philadelphia/Sep 22,at Philadelphia/Sep 23,at Philadelphia/Sep 24,vs Miami/Sep 26,vs Miami/Sep 27,vs Miami/Sep 28,vs Philadelphia/Sep 29,vs Philadelphia/Sep 30,vs Philadelphia/Oct 1,,
NYY,Gerrit Cole,,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,,Luis Severino,Frankie Montas,Gerrit Cole,,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,Gerrit Cole,Carlos Rodon,Nestor Cortes,Luis Severino,Frankie Montas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYY,vs San Francisco/Mar 30,,vs San Francisco/Apr 1,vs San Francisco/Apr 2,vs Philadelphia/Apr 3,vs Philadelphia/Apr 4,vs Philadelphia/Apr 5,at Baltimore/Apr 6,,at Baltimore/Apr 8,at Baltimore/Apr 9,at Cleveland/Apr 10,at Cleveland/Apr 11,at Cleveland/Apr 12,vs Minnesota/Apr 13,vs Minnesota/Apr 14,vs Minnesota/Apr 15,vs Minnesota/Apr 16,,vs L.A. Angels/Apr 18,vs L.A. Angels/Apr 19,vs L.A. Angels/Apr 20,vs Toronto/Apr 21,vs Toronto/Apr 22,vs Toronto/Apr 23,at Minnesota/Apr 24,at Minnesota/Apr 25,at Minnesota/Apr 26,at Texas/Apr 27,at Texas/Apr 28,at Texas/Apr 29,at Texas/Apr 30,vs Cleveland/May 1,vs Cleveland/May 2,vs Cleveland/May 3,,at Tampa Bay/May 5,at Tampa Bay/May 6,at Tampa Bay/May 7,vs Oakland/May 8,vs Oakland/May 9,vs Oakland/May 10,vs Tampa Bay/May 11,vs Tampa Bay/May 12,vs Tampa Bay/May 13,vs Tampa Bay/May 14,at Toronto/May 15,at Toronto/May 16,at Toronto/May 17,at Toronto/May 18,at Cincinnati/May 19,at Cincinnati/May 20,at Cincinnati/May 21,,vs Baltimore/May 23,vs Baltimore/May 24,vs Baltimore/May 25,vs San Diego/May 26,vs San Diego/May 27,vs San Diego/May 28,at Seattle/May 29,at Seattle/May 30,at Seattle/May 31,,at L.A. Dodgers/Jun 2,at L.A. Dodgers/Jun 3,at L.A. Dodgers/Jun 4,,vs Chi. White Sox/Jun 6,vs Chi. White Sox/Jun 7,vs Chi. White Sox/Jun 8,vs Boston/Jun 9,vs Boston/Jun 10,vs Boston/Jun 11,,at N.Y. Mets/Jun 13,at N.Y. Mets/Jun 14,,at Boston/Jun 16,at Boston/Jun 17,at Boston/Jun 18,,vs Seattle/Jun 20,vs Seattle/Jun 21,vs Seattle/Jun 22,vs Texas/Jun 23,vs Texas/Jun 24,vs Texas/Jun 25,,at Oakland/Jun 27,at Oakland/Jun 28,at Oakland/Jun 29,at St. Louis/Jun 30,at St. Louis/Jul 1,at St. Louis/Jul 2,vs Baltimore/Jul 3,vs Baltimore/Jul 4,vs Baltimore/Jul 5,vs Baltimore/Jul 6,vs Chi. Cubs/Jul 7,vs Chi. Cubs/Jul 8,vs Chi. Cubs/Jul 9,at Colorado/Jul 14,at Colorado/Jul 15,at Colorado/Jul 16,at L.A. Angels/Jul 17,at L.A. Angels/Jul 18,at L.A. Angels/Jul 19,,vs Kansas City/Jul 21,vs Kansas City/Jul 22,vs Kansas City/Jul 23,,vs N.Y. Mets/Jul 25,vs N.Y. Mets/Jul 26,,at Baltimore/Jul 28,at Baltimore/Jul 29,at Baltimore/Jul 30,vs Tampa Bay/Jul 31,vs Tampa Bay/Aug 1,vs Tampa Bay/Aug 2,vs Houston/Aug 3,vs Houston/Aug 4,vs Houston/Aug 5,vs Houston/Aug 6,at Chi. White Sox/Aug 7,at Chi. White Sox/Aug 8,at Chi. White Sox/Aug 9,,at Miami/Aug 11,at Miami/Aug 12,at Miami/Aug 13,at Atlanta/Aug 14,at Atlanta/Aug 15,at Atlanta/Aug 16,,vs Boston/Aug 18,vs Boston/Aug 19,vs Boston/Aug 20,vs Washington/Aug 22,vs Washington/Aug 23,vs Washington/Aug 24,at Tampa Bay/Aug 25,at Tampa Bay/Aug 26,at Tampa Bay/Aug 27,at Detroit/Aug 28,at Detroit/Aug 29,at Detroit/Aug 30,at Detroit/Aug 31,at Houston/Sep 1,at Houston/Sep 2,at Houston/Sep 3,vs Detroit/Sep 5,vs Detroit/Sep 6,vs Detroit/Sep 7,vs Milwaukee/Sep 8,vs Milwaukee/Sep 9,vs Milwaukee/Sep 10,at Boston/Sep 11,at Boston/Sep 12,at Boston/Sep 13,at Boston/Sep 14,at Pittsburgh/Sep 15,at Pittsburgh/Sep 16,at Pittsburgh/Sep 17,vs Toronto/Sep 19,vs Toronto/Sep 20,vs Toronto/Sep 21,vs Arizona/Sep 22,vs Arizona/Sep 23,vs Arizona/Sep 24,at Toronto/Sep 26,at Toronto/Sep 27,at Toronto/Sep 28,at Kansas City/Sep 29,at Kansas City/Sep 30,at Kansas City/Oct 1,
OAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
